profile_name,caption,tags,,,
rebeccalately,"My @everlane cashmere crews are still going strong.  This was my third one, with the first two being the black and camel colors.  They're definitely one of my 'throw on and go' sweaters, especially when I overslept the morning I threw this on!⁣⁣ http://liketk.it/33qJl @liketoknow.it",,,,
rebeccalately,"After our first Christmas in this house, my husband said ""We should put three trees here and just make a forest in our foyer."" 😆⁣And so that's what we did!  I have a lot of fun decorating these trees every year.⁣ http://liketk.it/33qHG @liketoknow.it",,,,
rebeccalately,"Happy Monday, friends!! I hope you’re having a great start to your week. 💕💕. I’m sharing my work outfit for today.  It’s a rainy day and this cardigan is cozy!⁣⁣ Download the LIKEtoKNOW.it shopping app to shop this pic via screenshot ⁣⁣ http://liketk.it/33jHv @liketoknow.it",,,,
rebeccalately,"2020 Vlogmas Days 1-6Welcome to our 2020 Vlogmas!  These videos will be snippets of our advent calendars and holiday activities. 🎄 Music is Merry Christmas Day by The Stonekeepers, via my Epidemic Sound subscription.https://www.epidemicsound.com/track/dDe9fAmjj8/",,,,
rebeccalately,Home sweet home. 🏡 💕 ⁣⁣ Shop your screenshot of this pic with the LIKEtoKNOW.it shopping app ⁣⁣ http://liketk.it/33gwM @liketoknow.it,,,,
rebeccalately,"When we were planning our living room, I wanted a large mantle for Christmas time.  I just love a mantle with lit garland!⁣⁣ Shop your screenshot of this pic with the LIKEtoKNOW.it shopping app ⁣⁣ http://liketk.it/336FC @liketoknow.it",,,,
rebeccalately,Headed to the mountains for the weekend!⁣⁣ Shop my daily looks by following me on the LIKEtoKNOW.it shopping app ⁣⁣ http://liketk.it/336DT @liketoknow.it,,,,
rebeccalately,"It's no secret that our Sanderson Wreaths garland is the star of the show, but I'm sharing the rest of our decor at the link in my profile.  Let me know what you think!",,,,
rebeccalately,"How do you shop for kids' Christmas gifts?  Today, I'm sharing how we pick presents for our kids & what we're giving them this year!",,,,
rebeccalately,Back at it!  I hope you all have a wonderful Monday & fresh start after the holiday. ⁣⁣ Download the LIKEtoKNOW.it shopping app to shop this pic via screenshot ⁣⁣ http://liketk.it/32HoF@liketoknow.it,,,,
rebeccalately,This is the only Christmas tree scent that doesn’t give me a headache!  I love it. 🎄,,,,
rebeccalately,"I keep saying “we’ve had the best weekend,” but the weekend just started! 😂 This week was the best in so many ways. 💕",,,,
in_the_fifties,"Cuando ella se transformó en mariposa las otras orugas no hablaron de su belleza, sino de lo rara que estaba. Querían que volviera a ser como antes.Pero ella ahora tenía alas..Total look 👉@zara..",#styleblogger #lookoftheday #dresses #flowerstagram #loveyourself #over50style,,,
in_the_fifties,,#maxidress 👗👗👗👗💚💚💚💚 and boots 👢👢👢👢💚💚💚💚..Total look 💚 👉 @zara Bolso 👉 @sweetterstore .#fallautumn #50plusblogger #loveislove #green #flowersdress,,,
in_the_fifties,Blues!💙💙💙💙.,#denim #blue #workout ##blazerstyle #soy_powerwomanstyle #loveyourself,,,
in_the_fifties,"El punto, elegante y sencillo de combinar con el resto de ropa de nuestro armario, y como esta temporada es tendencia, las Power no podíamos dejar de apostar por él.Id al perfil de @anagamaanagama y veréis su estupenda propuesta..",#wool #dresses #fallautumn #fashionstyle #50plusblogger #soy_powerwomanstyle #retopowerwomanstyle,,,
in_the_fifties,"Negro y amarillo, el taxi!!!🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️😂😂😂. .",#over50style #over50 #barcelonacity #over50andfabulous #currentwearing.,,,
in_the_fifties,Se llama CALMA y me costó muchas tormentas. ❤🖤❤🖤❤🖤❤🖤❤🖤.Vestido 👉@zara Gafas 👉@louisvuitton .,#fallautumn #styleover50 #babumag #blackandred #loveislove,,,
in_the_fifties,"Aires setenteros. Chaqueta reversible de @bato.peto , dos prendas en una!.",#over50style #ropareversible #outfitoftheday #lovelyday #loveyourself,,,
in_the_fifties,Vamos a por el finde!! @panoramicagolf.,#sportlife #lookgoodfeelgood #golflife #tonospastel #sportstyle,,,
in_the_fifties,"Momentos unicos en compañía de mis auriculares @sudio . Fáciles de usar, cómodos de llevar y gran calidad de sonido!.Y con un 25 % + 10%  con mi código ROSER15 durante la semana del Black Friday!.",#shapingsound #sudiomoments #auricularesinalambricos #moments #relax,,,
in_the_fifties,Las PWS compartimos nuestros looks con QueenCap @myqueencap. Quién diría que un gorro de ducha sería el accesorio perfecto a un street style?! Un precioso complemento que protege el pelo de la humedad y te hace sentir bellísima. Id al perfil de @sanbidubi y veréis su fabulosa propuesta..,#myqueencapstyle #lookstyle #soy_powerwomanstyle #soybabú #likeforlikes,,,
in_the_fifties,Vestido 👗👗👗camisero estampado de @bato.peto . Otra tendencia de otoño 🍂🍃🍂para vestir comoda y con estilo..,#maxivestido #tendeciasotoño #fall #fashionlover #lookgoodfeelgood #stylish #ootd,,,
in_the_fifties,"En un momento de continuo cambio, tanto por la nueva situación que nos rodea, como de nuestros propios cambios físicos y emocionales,  es muy importante que nos cuidemos, empezando por la alimentación. .Ya visteis, hace unas semanas, que empecé con un nuevo hábito al incorporar ","#meriteneproactive a mis desayunos,  un plus de proteínas, vitamina C y D, calcio y magnesio. .Te ánimo a probarlo!! Y a que me cuentes como te estás adaptando a esta nueva situación!.Ya sabes, PROACTIVATE!!!.Y recuerda usar mi código descuento PROACTIVE en el link de mis stories!.#EmbajadoraProactive #Proactivate",,,
thoniabankz,"I really want a quiet December. ⁣⁣Cuddles, good books, good television and lots of food but we all know this is most likely not going to happen 👀😂⁣⁣How’s your December going and any plans for the month?",,,,
thoniabankz,My vibe right now is just living life 💰😎⁣⁣⁣P.S I hope nobody is planning any Detty December because we all know what happened after the last one 😭😭⁣⁣⁣Outfit: @ziistudios ⁣Hair: @naturalgirlwigs ⁣📷: @byiyesogie,,,,
thoniabankz,Just know I tripped after the picture 😭😂⁣⁣⁣I’m also sending plenty hugs to everyone that’s having a stressful week 🤗 ❤️,,,,
thoniabankz,Thonia of LA.... (Los Angeles 👀😂🙏)⁣⁣⁣Went for brunch with my girls and I made sure I showed up cute as always. ⁣⁣How’s your weekend going 👇🏿❤️,,,,
thoniabankz,Life is too short to have boring hair and that is why Wig Toke from @naturalgirlwigs is a must have 😍⁣⁣⁣Say no to boring hair and get yours babies.You can send @naturalgirlwigs a DM to order or via their website ❤️,#naturalgirlwigs #wigtoke #afro,,,
thoniabankz,Somebody is mad at you right now because you picked peace over drama ♟,,,,
thoniabankz,"So Twitter is lit because of a tweet that was put out (check next slide) and people have been going back and forth talking about getting service and not giving a tip.⁣⁣I don’t think people should be entitled to it and I’ll personally give you a tip if I feel like especially after a job well done. ⁣⁣So I went to a restaurant recently and the waiter wanted to write my name on my cup and I was excited (lmao), he asked for my name and I even spelled it for him and next thing I know he comes out with a cup with my name wrongly spelled. Now tell me if this will make me a happy customer and does he deserve a tip after the meal? ⁣⁣I’ll love to know what you feel about giving tips? Is it compulsory or as the spirit leads 👀👇🏽",,,,
thoniabankz,This is how you show up when your girl is getting married to the love of her life 💜⁣⁣Swipe right for more details 🥺⁣⁣⁣,#OreIyawo #MandM2020⁣⁣⁣MUA: @jasmynlooks ⁣,,,
thoniabankz,"Happy new month. I pray November brings love, money, good health, success, and healing ❤️⁣⁣Who’s excited for Christmas already👀",,,,
thoniabankz,I decided to style this beautiful set from @adaure.co in three ways and I really love all the looks 🥺🥰⁣⁣⁣Tell me what your favorite look is 👀👇🏽❤️,,,,
thoniabankz,"Hi there, I hope something good happens to you today 🤗❤️",,,,
thoniabankz,We are tired 💔 ⁣⁣This needs to stop now!!!!⁣⁣⁣,#endsars #endpolicebrutality #wearetiredofdying,,,
heyaimeenicole,"Single mom packs up her life, renovated an RV and turns it into a tiny home. Hit that follow button for me! ",#singlemom #momlife #boymom #legitmomstyle #fulltimerver #fulltimervliving #momstyle #boymom #momoftwo #momblogger,,,
heyaimeenicole,This is to all my girls I’ve ever talked to in my DMs going through a heartbreak! 👏👏 WE CAN DO BETTER 👏👏 ,#singlemom #singlemomlife #momlife #boymom #wecandobetter #nomore,,,
heyaimeenicole,"I LOVEEEE this tiktok trend. This has been one hell of a year. Driving from North Carolina back home to Texas broken hearted and feeling like the biggest failure ever.. I had no clue what 2020 held for me. I couldn’t see past my broken heart! I’m thankful I woke up every morning treating it like a new day and working towards healing and doing best for my boys. One foot infront of the other. There’s light at the end of the tunnel, I promise❤️ ",#divorce #singlemom #momlife #tinyliviny #fulltimervers #boutiqueowner #aimsleylane,,,
heyaimeenicole,December 1st calls for a more festive mani! What’s your fav color of nail to wear usually? ,#manicure #maniinspo #momlife #manicureinadash #heyaimeenicole,,,
heyaimeenicole,As a busy mom I need something like ,#clifnutbutterbar #sponsored @clif,,,
heyaimeenicole,"In Texas during the month of November it’s not during the day and cold at night! As soon as I stepped outside today I quickly took off the jacket but I’ll be damned if I take this beanie off. I love this beanie.. and I’m going to pretend like Texas has its act together and it’s fall! ...Over on stories I shared how I did this ombré lip. Love the lip combo I did, it’s my go to!...",#tinyliving #singlemom #singlmomlife #momlife #boymom #boymama #makeuptutorial #ombrelips #ombrelipstutorial,,,
heyaimeenicole,"Leopards a neutral now, right? ...I’m obsessed with my mani mix up this week. It’s crazy to think that it cost me less than $20 to do my nails now 😍",#manimixup #maniinspo #manicuremonday #momlife #momonabudget,,,
heyaimeenicole,Wait for it 😂 keeping face paint on a 2 year old is not easy! ,#happyhalloween #2020halloween #momlife,,,
heyaimeenicole,These nails make me feel like I have my life together! I needed to treat myself today.. after the afternoon I had. Someone backed into my car today 🤦🏻‍♀️ ,#manicure #maniinspo #maniinminutes #presson LINK IN BIO 🖤,,,
heyaimeenicole,How’s your mental healthy lately? Me.. I’ve been on the struggle bus. It was my turn to bring the after soccer game snack and I forgot.. I forgot my 2 year olds sleep mat for school.. The list goes on.. I’ll spare you all the details lol. I felt the worse today.. this past week has just been a mess. So I decided to do a little self care and put this $29 compact on and get ready to check off all the things I need to do today. Link in bio to grab the eyeshadow. ,#tinyhouselife #selfcare #singlemom #boymom #momlife #mentalheal,,,
heyaimeenicole,Closed,,,,
heyaimeenicole,Who’s happy it’s October 1st?? I LOVEEEE this time of year 🖤 link in bio to grab these nails. ,#maniinspo #maniinminutes #pressonnails #matteblacknails #matteblackmani #MomOnABudget #AffordableNails #HalloweenNails #HalloweenNails2020,,,
thaisla_munique,Cara de felicidade de quem AMA MUDAR O HAIR 😍😍😍💥O que vocês acharam dessa mudança?? 🤔😊 me contem aqui 💗..,#hairstyle #photography #luxo #anapolis #influencer #modablogueira #cabelocurto #mudancahair #morenailuminada,,,
thaisla_munique,"Uma transformação pra fechar o ano com CHAVE DE OURO• Desta vez fiquei MORENA 😍😍 pelas mãos de fada da @blogdellyfragola , ela atende na @niviancoiffeur_ .. É sucesso puroooo 😱💥 E você já marcou sua transformação de fim de ano?? ...",#mudançahair #hairstyle #morenailuminada #transformação #fimdeano #influencer #mulheresempoderadas #morena #cabeloscu,,,
thaisla_munique,Fotinho de ontem para agradecer vocês pelo sucesso da nossa primeira Black Friday 🖤💥😍Gratidão a todas vocês 🙏🏼😍..,#anapolis #gratidao #influencer #lojaonline #lojafeminina #modablogueira #modafeminina #varejo,,,
thaisla_munique,"Se o seu dom é servir, sirva; se é ensinar, ensine; Romanos 12:7..",#passagembiblica #anápolis #deus #gratidao #serviradeus,,,
thaisla_munique,Desse jeito vamos ter comemoração 🥳 todo mês. 2 meses de loja @sweetshine.loja Muito obrigada Papai do Céu 🥰🙏🏼 ,#mesversariosweetshine 😱😍Tenho os melhores parceiros comigo 😍 sou grataBolo @deliciasdacacauconfeitaria ..#influencer #modafeminina #lookdodia #outfitinspiration #lojaonline #mesversario #lojavirtual #varejo #modablogueira #photography #empreendedorismo #mulheresempreendedoras,,,
thaisla_munique,Oii mores 💗,,,,
thaisla_munique,E quando o Crush te vê sem maquiagem.. É assim com vocês também??? 🤣🤣🤣💥,#eratudomentirachallenge ..#challenge #luxo #makeclean #makeup #influencer #photography #anapolis #goiania #lookdodia,,,
thaisla_munique,"Quando os Haters dizer que a maquiagem ficou feia ou muito forte , solta logo um TÔ NEM AÍ.Eu sou do time que gosta de uma Make beeeem cheguei e vocês? 😍@eduardaalves_makeup_ ...",#reels #maquiagem #maquiagembrasil #memes #anapolis #goiania #influencer #modablogueira,,,
